PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD
Tannenberg Copper Project,,PAL01651,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.14,1.14,1.14,,,,,,,,,,,<2,ICP40B,2,10,0.62,ICP40B,0.01,15,<3,ICP40B,3,10000,21,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,6.6,ICP40B,0.5,10000,0.50,ICP40B,0.01,15,0.19,ICP40B,0.01,15,4.2,ICP40B,0.5,10000,7,ICP40B,1,10000,11.4,ICP40B,0.01,15,691,ICP40B,2,10000,<1,ICP40B,1,10000,0.05,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,10,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,35.6,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.4,ICP40B,0.5,10000,46,ICP40B,1,10000,11.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01652,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.96,0.96,0.96,500.0,75.60,24.40,378.0,122.0,20.0,86.00,14.00,17.2,2.8,<2,ICP40B,2,10,4.08,ICP40B,0.01,15,10,ICP40B,3,10000,2107,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.03,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,12,ICP40B,1,10000,7.0,ICP40B,0.5,10000,0.77,ICP40B,0.01,15,2.57,ICP40B,0.01,15,11.6,ICP40B,0.5,10000,35,ICP40B,1,10000,0.32,ICP40B,0.01,15,1065,ICP40B,2,10000,1,ICP40B,1,10000,0.86,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,12,ICP40B,2,10000,0.27,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,502,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,13.6,ICP40B,0.5,10000,20,ICP40B,1,10000,51.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01653,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.09,1.09,1.09,,,,,,,,,,,<2,ICP40B,2,10,4.01,ICP40B,0.01,15,8,ICP40B,3,10000,1998,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.59,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,15,ICP40B,1,10000,8.5,ICP40B,0.5,10000,0.80,ICP40B,0.01,15,2.54,ICP40B,0.01,15,10.4,ICP40B,0.5,10000,34,ICP40B,1,10000,0.41,ICP40B,0.01,15,908,ICP40B,2,10000,1,ICP40B,1,10000,0.89,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,14,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,577,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,12.1,ICP40B,0.5,10000,20,ICP40B,1,10000,48.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01654,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.56,1.56,1.56,,,,,,,,,,,<2,ICP40B,2,10,4.10,ICP40B,0.01,15,7,ICP40B,3,10000,2867,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.13,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,12,ICP40B,1,10000,5.8,ICP40B,0.5,10000,0.75,ICP40B,0.01,15,2.02,ICP40B,0.01,15,9.2,ICP40B,0.5,10000,29,ICP40B,1,10000,0.33,ICP40B,0.01,15,708,ICP40B,2,10000,1,ICP40B,1,10000,1.24,ICP40B,0.01,15,14,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,0.10,ICP40B,0.01,5,<5,ICP40B,5,10000,2.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,418,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,9.2,ICP40B,0.5,10000,21,ICP40B,1,10000,42.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01655,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.70,1.70,1.70,,,,,,,,,,,<2,ICP40B,2,10,3.98,ICP40B,0.01,15,113,ICP40B,3,10000,1151,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.91,ICP40B,0.01,15,<1,ICP40B,1,10000,27,ICP40B,1,10000,10,ICP40B,1,10000,5.1,ICP40B,0.5,10000,0.81,ICP40B,0.01,15,1.98,ICP40B,0.01,15,7.3,ICP40B,0.5,10000,26,ICP40B,1,10000,0.42,ICP40B,0.01,15,615,ICP40B,2,10000,<1,ICP40B,1,10000,1.11,ICP40B,0.01,15,27,ICP40B,1,10000,0.03,ICP40B,0.01,15,119,ICP40B,2,10000,0.17,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,283,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,8.1,ICP40B,0.5,10000,281,ICP40B,1,10000,36.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01656,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.71,1.71,1.71,,,,,,,,,,,<2,ICP40B,2,10,4.06,ICP40B,0.01,15,9,ICP40B,3,10000,456,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.35,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,13,ICP40B,1,10000,4.3,ICP40B,0.5,10000,0.79,ICP40B,0.01,15,1.98,ICP40B,0.01,15,10.8,ICP40B,0.5,10000,27,ICP40B,1,10000,0.28,ICP40B,0.01,15,433,ICP40B,2,10000,<1,ICP40B,1,10000,1.11,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,111,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,8.1,ICP40B,0.5,10000,25,ICP40B,1,10000,45.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01657,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.80,1.80,1.80,,,,,,,,,,,<2,ICP40B,2,10,3.79,ICP40B,0.01,15,7,ICP40B,3,10000,699,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.83,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,3.1,ICP40B,0.5,10000,0.83,ICP40B,0.01,15,1.96,ICP40B,0.01,15,10.5,ICP40B,0.5,10000,28,ICP40B,1,10000,0.33,ICP40B,0.01,15,612,ICP40B,2,10000,<1,ICP40B,1,10000,1.14,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,11,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,2.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,162,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,8.4,ICP40B,0.5,10000,24,ICP40B,1,10000,46.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01658,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.45,1.45,1.45,,,,,,,,,,,<2,ICP40B,2,10,3.96,ICP40B,0.01,15,6,ICP40B,3,10000,581,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.29,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,3.0,ICP40B,0.5,10000,1.16,ICP40B,0.01,15,1.94,ICP40B,0.01,15,11.2,ICP40B,0.5,10000,29,ICP40B,1,10000,0.32,ICP40B,0.01,15,420,ICP40B,2,10000,<1,ICP40B,1,10000,1.22,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,2.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,151,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,20,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,25,ICP40B,1,10000,43.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01659,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.72,1.72,1.72,,,,,,,,,,,<2,ICP40B,2,10,4.21,ICP40B,0.01,15,9,ICP40B,3,10000,636,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.50,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,8,ICP40B,1,10000,2.7,ICP40B,0.5,10000,1.27,ICP40B,0.01,15,2.00,ICP40B,0.01,15,11.6,ICP40B,0.5,10000,28,ICP40B,1,10000,0.45,ICP40B,0.01,15,514,ICP40B,2,10000,<1,ICP40B,1,10000,1.20,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,15,ICP40B,2,10000,0.07,ICP40B,0.01,5,<5,ICP40B,5,10000,2.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,172,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,20,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,30,ICP40B,1,10000,42.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01660,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.96,1.96,1.96,,,,,,,,,,,<2,ICP40B,2,10,3.75,ICP40B,0.01,15,8,ICP40B,3,10000,552,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.41,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,2.7,ICP40B,0.5,10000,1.23,ICP40B,0.01,15,1.91,ICP40B,0.01,15,9.3,ICP40B,0.5,10000,25,ICP40B,1,10000,0.47,ICP40B,0.01,15,483,ICP40B,2,10000,<1,ICP40B,1,10000,1.11,ICP40B,0.01,15,12,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.09,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,141,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,6.7,ICP40B,0.5,10000,27,ICP40B,1,10000,39.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01661,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.79,1.79,1.79,,,,,,,,,,,<2,ICP40B,2,10,3.95,ICP40B,0.01,15,4,ICP40B,3,10000,481,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.61,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,2.6,ICP40B,0.5,10000,1.27,ICP40B,0.01,15,1.99,ICP40B,0.01,15,10.3,ICP40B,0.5,10000,24,ICP40B,1,10000,0.55,ICP40B,0.01,15,581,ICP40B,2,10000,<1,ICP40B,1,10000,1.16,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,2.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,128,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,7.4,ICP40B,0.5,10000,33,ICP40B,1,10000,43.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01662,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,>10,ICP40B,2,10,1.17,ICP40B,0.01,15,438,ICP40B,3,10000,5279,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,22,ICP40B,5,10000,10.2,ICP40B,0.01,15,4,ICP40B,1,10000,58,ICP40B,1,10000,1220,ICP40B,1,10000,3132,ICP40B,0.5,10000,4.82,ICP40B,0.01,15,0.42,ICP40B,0.01,15,4.1,ICP40B,0.5,10000,21,ICP40B,1,10000,6.05,ICP40B,0.01,15,1269,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,846,ICP40B,1,10000,<0.01,ICP40B,0.01,15,16,ICP40B,2,10000,0.18,ICP40B,0.01,5,826,ICP40B,5,10000,11.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,609,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,67,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,336,ICP40B,1,10000,12.6,ICP40B,0.5,10000,19,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01663,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.22,1.22,1.22,,,,,,,,,,,<2,ICP40B,2,10,4.36,ICP40B,0.01,15,7,ICP40B,3,10000,456,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.73,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,11,ICP40B,1,10000,8.5,ICP40B,0.5,10000,1.42,ICP40B,0.01,15,2.06,ICP40B,0.01,15,11.4,ICP40B,0.5,10000,26,ICP40B,1,10000,0.48,ICP40B,0.01,15,616,ICP40B,2,10000,<1,ICP40B,1,10000,1.19,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,17,ICP40B,2,10000,0.02,ICP40B,0.01,5,5,ICP40B,5,10000,2.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,123,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,20,ICP40B,2,10000,<10,ICP40B,10,10000,7.9,ICP40B,0.5,10000,27,ICP40B,1,10000,45.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01664,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.80,1.80,1.80,,,,,,,,,,,<2,ICP40B,2,10,4.33,ICP40B,0.01,15,8,ICP40B,3,10000,933,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.12,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,10,ICP40B,1,10000,4.1,ICP40B,0.5,10000,1.35,ICP40B,0.01,15,2.07,ICP40B,0.01,15,11.8,ICP40B,0.5,10000,28,ICP40B,1,10000,0.36,ICP40B,0.01,15,754,ICP40B,2,10000,<1,ICP40B,1,10000,1.20,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,3.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,146,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,8.9,ICP40B,0.5,10000,20,ICP40B,1,10000,46.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01665,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.76,1.76,1.76,,,,,,,,,,,<2,ICP40B,2,10,4.66,ICP40B,0.01,15,14,ICP40B,3,10000,296,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.87,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,17,ICP40B,1,10000,5.3,ICP40B,0.5,10000,1.88,ICP40B,0.01,15,2.19,ICP40B,0.01,15,18.4,ICP40B,0.5,10000,36,ICP40B,1,10000,0.37,ICP40B,0.01,15,659,ICP40B,2,10000,1,ICP40B,1,10000,1.17,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,4.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,89.7,ICP40B,0.5,5000,0.17,ICP40B,0.01,15,32,ICP40B,2,10000,<10,ICP40B,10,10000,12.5,ICP40B,0.5,10000,25,ICP40B,1,10000,84.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01666,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.29,1.29,1.29,,,,,,,,,,,<2,ICP40B,2,10,4.59,ICP40B,0.01,15,10,ICP40B,3,10000,314,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.61,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,17,ICP40B,1,10000,6.4,ICP40B,0.5,10000,1.59,ICP40B,0.01,15,2.14,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,32,ICP40B,1,10000,0.35,ICP40B,0.01,15,1116,ICP40B,2,10000,<1,ICP40B,1,10000,1.16,ICP40B,0.01,15,17,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,108,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,15.7,ICP40B,0.5,10000,22,ICP40B,1,10000,65.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01667,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.85,1.85,1.85,,,,,,,,,,,<2,ICP40B,2,10,4.54,ICP40B,0.01,15,9,ICP40B,3,10000,316,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.77,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,15,ICP40B,1,10000,5.8,ICP40B,0.5,10000,1.47,ICP40B,0.01,15,2.11,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,28,ICP40B,1,10000,0.31,ICP40B,0.01,15,932,ICP40B,2,10000,1,ICP40B,1,10000,1.22,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,109,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,14.2,ICP40B,0.5,10000,20,ICP40B,1,10000,73.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01668,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.84,1.84,1.84,,,,,,,,,,,<2,ICP40B,2,10,4.47,ICP40B,0.01,15,11,ICP40B,3,10000,389,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.98,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,12,ICP40B,1,10000,3.7,ICP40B,0.5,10000,1.43,ICP40B,0.01,15,2.14,ICP40B,0.01,15,12.6,ICP40B,0.5,10000,24,ICP40B,1,10000,0.31,ICP40B,0.01,15,713,ICP40B,2,10000,<1,ICP40B,1,10000,1.33,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,113,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,18,ICP40B,1,10000,65.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*DUP-PAL01668,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,4.48,ICP40B,0.01,15,8,ICP40B,3,10000,408,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.96,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,12,ICP40B,1,10000,4.9,ICP40B,0.5,10000,1.42,ICP40B,0.01,15,2.15,ICP40B,0.01,15,12.8,ICP40B,0.5,10000,25,ICP40B,1,10000,0.31,ICP40B,0.01,15,714,ICP40B,2,10000,<1,ICP40B,1,10000,1.35,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,16,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,117,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,19,ICP40B,1,10000,65.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01669,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.78,1.78,1.78,,,,,,,,,,,<2,ICP40B,2,10,4.36,ICP40B,0.01,15,11,ICP40B,3,10000,392,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.77,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,12,ICP40B,1,10000,4.9,ICP40B,0.5,10000,1.43,ICP40B,0.01,15,2.11,ICP40B,0.01,15,14.5,ICP40B,0.5,10000,24,ICP40B,1,10000,0.39,ICP40B,0.01,15,654,ICP40B,2,10000,<1,ICP40B,1,10000,1.27,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,16,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,111,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,10.6,ICP40B,0.5,10000,23,ICP40B,1,10000,62.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
