PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD
Tannenberg Copper Project,,PAL01302,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.23,0.23,0.23,,,,,,,,,,,>10,ICP40B,2,10,3.43,ICP40B,0.01,15,47,ICP40B,3,10000,620,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.86,ICP40B,0.01,15,<1,ICP40B,1,10000,9,ICP40B,1,10000,9,ICP40B,1,10000,3259,ICP40B,0.5,10000,1.48,ICP40B,0.01,15,1.95,ICP40B,0.01,15,13.6,ICP40B,0.5,10000,24,ICP40B,1,10000,0.41,ICP40B,0.01,15,1939,ICP40B,2,10000,1,ICP40B,1,10000,0.75,ICP40B,0.01,15,6,ICP40B,1,10000,0.02,ICP40B,0.01,15,30,ICP40B,2,10000,0.23,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,131,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,154,ICP40B,1,10000,35.2,ICP40B,0.5,10000,10,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01303,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.00,0.00,0.00,,,,,,,,,,,>10,ICP40B,2,10,3.59,ICP40B,0.01,15,60,ICP40B,3,10000,668,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.89,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,8,ICP40B,1,10000,3379,ICP40B,0.5,10000,0.95,ICP40B,0.01,15,1.97,ICP40B,0.01,15,13.5,ICP40B,0.5,10000,24,ICP40B,1,10000,0.39,ICP40B,0.01,15,1878,ICP40B,2,10000,1,ICP40B,1,10000,0.79,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,42,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,142,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,11.4,ICP40B,0.5,10000,187,ICP40B,1,10000,35.5,ICP40B,0.5,10000,11,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01304,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.47,0.47,0.47,,,,,,,,,,,4,ICP40B,2,10,3.79,ICP40B,0.01,15,19,ICP40B,3,10000,714,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.90,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,12,ICP40B,1,10000,1357,ICP40B,0.5,10000,0.72,ICP40B,0.01,15,1.88,ICP40B,0.01,15,12.8,ICP40B,0.5,10000,32,ICP40B,1,10000,1.03,ICP40B,0.01,15,2975,ICP40B,2,10000,1,ICP40B,1,10000,0.86,ICP40B,0.01,15,4,ICP40B,1,10000,0.02,ICP40B,0.01,15,67,ICP40B,2,10000,0.12,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,135,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,65,ICP40B,1,10000,38.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01305,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.24,0.24,0.24,,,,,,,,,,,<2,ICP40B,2,10,5.05,ICP40B,0.01,15,15,ICP40B,3,10000,555,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.49,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,19,ICP40B,1,10000,254,ICP40B,0.5,10000,0.64,ICP40B,0.01,15,2.73,ICP40B,0.01,15,12.0,ICP40B,0.5,10000,29,ICP40B,1,10000,0.58,ICP40B,0.01,15,1187,ICP40B,2,10000,<1,ICP40B,1,10000,0.75,ICP40B,0.01,15,5,ICP40B,1,10000,0.03,ICP40B,0.01,15,20,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,2.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,105,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,24,ICP40B,1,10000,45.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01306,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.99,0.99,0.99,500.0,76.00,24.00,380.0,120.0,20.0,85.50,14.50,17.1,2.9,<2,ICP40B,2,10,3.84,ICP40B,0.01,15,12,ICP40B,3,10000,1171,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.50,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,195,ICP40B,0.5,10000,0.55,ICP40B,0.01,15,2.37,ICP40B,0.01,15,7.9,ICP40B,0.5,10000,36,ICP40B,1,10000,0.23,ICP40B,0.01,15,816,ICP40B,2,10000,1,ICP40B,1,10000,0.71,ICP40B,0.01,15,4,ICP40B,1,10000,0.02,ICP40B,0.01,15,39,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,194,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,7.1,ICP40B,0.5,10000,25,ICP40B,1,10000,28.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01307,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.00,1.00,1.00,,,,,,,,,,,<2,ICP40B,2,10,4.61,ICP40B,0.01,15,5,ICP40B,3,10000,751,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.03,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,13,ICP40B,1,10000,57.9,ICP40B,0.5,10000,0.59,ICP40B,0.01,15,2.66,ICP40B,0.01,15,11.1,ICP40B,0.5,10000,29,ICP40B,1,10000,0.31,ICP40B,0.01,15,711,ICP40B,2,10000,<1,ICP40B,1,10000,0.80,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,21,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,136,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,8.4,ICP40B,0.5,10000,16,ICP40B,1,10000,45.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01308,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,4.38,ICP40B,0.01,15,5,ICP40B,3,10000,727,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.24,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,29.9,ICP40B,0.5,10000,0.86,ICP40B,0.01,15,2.62,ICP40B,0.01,15,10.8,ICP40B,0.5,10000,23,ICP40B,1,10000,1.13,ICP40B,0.01,15,1733,ICP40B,2,10000,<1,ICP40B,1,10000,0.66,ICP40B,0.01,15,5,ICP40B,1,10000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,153,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,10.0,ICP40B,0.5,10000,18,ICP40B,1,10000,31.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01309,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,4.14,ICP40B,0.01,15,5,ICP40B,3,10000,693,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.67,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,27.5,ICP40B,0.5,10000,0.41,ICP40B,0.01,15,2.46,ICP40B,0.01,15,10.4,ICP40B,0.5,10000,28,ICP40B,1,10000,0.22,ICP40B,0.01,15,1100,ICP40B,2,10000,<1,ICP40B,1,10000,0.63,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,141,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,9.8,ICP40B,0.5,10000,9,ICP40B,1,10000,37.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01310,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.41,0.41,0.41,,,,,,,,,,,<2,ICP40B,2,10,4.25,ICP40B,0.01,15,5,ICP40B,3,10000,889,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.76,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,5,ICP40B,1,10000,31.7,ICP40B,0.5,10000,0.82,ICP40B,0.01,15,2.60,ICP40B,0.01,15,7.9,ICP40B,0.5,10000,31,ICP40B,1,10000,0.35,ICP40B,0.01,15,971,ICP40B,2,10000,<1,ICP40B,1,10000,0.61,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,21,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,163,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,8.5,ICP40B,0.5,10000,15,ICP40B,1,10000,22.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01311,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.47,0.47,0.47,,,,,,,,,,,<2,ICP40B,2,10,4.34,ICP40B,0.01,15,6,ICP40B,3,10000,1007,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.95,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,5,ICP40B,1,10000,36.6,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,2.69,ICP40B,0.01,15,7.7,ICP40B,0.5,10000,35,ICP40B,1,10000,0.36,ICP40B,0.01,15,712,ICP40B,2,10000,<1,ICP40B,1,10000,0.61,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,14,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,172,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,7.9,ICP40B,0.5,10000,15,ICP40B,1,10000,25.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01312,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.73,0.73,0.73,,,,,,,,,,,<2,ICP40B,2,10,4.66,ICP40B,0.01,15,6,ICP40B,3,10000,557,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.22,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,5,ICP40B,1,10000,21.8,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,2.49,ICP40B,0.01,15,12.6,ICP40B,0.5,10000,29,ICP40B,1,10000,0.25,ICP40B,0.01,15,843,ICP40B,2,10000,<1,ICP40B,1,10000,0.91,ICP40B,0.01,15,6,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,134,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,32,ICP40B,1,10000,34.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01313,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.91,0.91,0.91,,,,,,,,,,,<2,ICP40B,2,10,3.66,ICP40B,0.01,15,4,ICP40B,3,10000,479,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.69,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,10.0,ICP40B,0.5,10000,0.53,ICP40B,0.01,15,1.87,ICP40B,0.01,15,14.0,ICP40B,0.5,10000,24,ICP40B,1,10000,0.20,ICP40B,0.01,15,877,ICP40B,2,10000,<1,ICP40B,1,10000,0.87,ICP40B,0.01,15,7,ICP40B,1,10000,0.03,ICP40B,0.01,15,14,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,128,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,11.2,ICP40B,0.5,10000,44,ICP40B,1,10000,39.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01314,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.00,1.00,1.00,,,,,,,,,,,<2,ICP40B,2,10,3.71,ICP40B,0.01,15,4,ICP40B,3,10000,352,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.57,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,9.9,ICP40B,0.5,10000,0.57,ICP40B,0.01,15,1.86,ICP40B,0.01,15,14.6,ICP40B,0.5,10000,24,ICP40B,1,10000,0.16,ICP40B,0.01,15,948,ICP40B,2,10000,<1,ICP40B,1,10000,0.86,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,42,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,122,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,12.3,ICP40B,0.5,10000,15,ICP40B,1,10000,39.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,*DUP-PAL01314,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.91,ICP40B,0.01,15,4,ICP40B,3,10000,363,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.82,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,8.9,ICP40B,0.5,10000,0.58,ICP40B,0.01,15,1.95,ICP40B,0.01,15,14.7,ICP40B,0.5,10000,25,ICP40B,1,10000,0.17,ICP40B,0.01,15,973,ICP40B,2,10000,<1,ICP40B,1,10000,0.94,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,41,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,131,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,12.0,ICP40B,0.5,10000,16,ICP40B,1,10000,38.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01315,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.38,1.38,1.38,,,,,,,,,,,<2,ICP40B,2,10,0.63,ICP40B,0.01,15,<3,ICP40B,3,10000,18,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,1.2,ICP40B,0.5,10000,0.50,ICP40B,0.01,15,0.18,ICP40B,0.01,15,4.3,ICP40B,0.5,10000,11,ICP40B,1,10000,12.0,ICP40B,0.01,15,771,ICP40B,2,10000,<1,ICP40B,1,10000,0.06,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,5,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,32.9,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.4,ICP40B,0.5,10000,36,ICP40B,1,10000,11.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01316,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.76,0.76,0.76,,,,,,,,,,,<2,ICP40B,2,10,3.60,ICP40B,0.01,15,6,ICP40B,3,10000,595,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.74,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,8,ICP40B,1,10000,6.1,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,1.86,ICP40B,0.01,15,13.0,ICP40B,0.5,10000,25,ICP40B,1,10000,0.24,ICP40B,0.01,15,1317,ICP40B,2,10000,<1,ICP40B,1,10000,0.75,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,18,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,154,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,13.5,ICP40B,0.5,10000,20,ICP40B,1,10000,33.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01317,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.75,0.75,0.75,,,,,,,,,,,<2,ICP40B,2,10,4.59,ICP40B,0.01,15,3,ICP40B,3,10000,504,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.46,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,6.8,ICP40B,0.5,10000,0.63,ICP40B,0.01,15,2.88,ICP40B,0.01,15,18.6,ICP40B,0.5,10000,27,ICP40B,1,10000,0.20,ICP40B,0.01,15,897,ICP40B,2,10000,<1,ICP40B,1,10000,0.89,ICP40B,0.01,15,3,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,182,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,15.9,ICP40B,0.5,10000,14,ICP40B,1,10000,60.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01318,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.99,0.99,0.99,,,,,,,,,,,<2,ICP40B,2,10,3.61,ICP40B,0.01,15,4,ICP40B,3,10000,418,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,10.4,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,8,ICP40B,1,10000,21.3,ICP40B,0.5,10000,0.84,ICP40B,0.01,15,2.12,ICP40B,0.01,15,11.4,ICP40B,0.5,10000,28,ICP40B,1,10000,1.24,ICP40B,0.01,15,1449,ICP40B,2,10000,<1,ICP40B,1,10000,0.82,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,20,ICP40B,2,10000,0.06,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,233,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,16.1,ICP40B,0.5,10000,16,ICP40B,1,10000,38.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01319,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.69,0.69,0.69,,,,,,,,,,,<2,ICP40B,2,10,3.89,ICP40B,0.01,15,5,ICP40B,3,10000,596,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,9.69,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,11,ICP40B,1,10000,18.4,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,2.27,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,31,ICP40B,1,10000,0.25,ICP40B,0.01,15,2262,ICP40B,2,10000,<1,ICP40B,1,10000,0.84,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,1.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,197,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,18.7,ICP40B,0.5,10000,10,ICP40B,1,10000,34.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
