PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5]
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00096,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.64,2.64,2.64,,,,,,,,,,,<2,ICP40B,2,10,1.05,ICP40B,0.01,15,4,ICP40B,3,10000,36,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,2.4,ICP40B,0.5,10000,0.46,ICP40B,0.01,15,0.41,ICP40B,0.01,15,4.7,ICP40B,0.5,10000,70,ICP40B,1,10000,1.87,ICP40B,0.01,15,80,ICP40B,2,10000,1,ICP40B,1,10000,0.05,ICP40B,0.01,15,4,ICP40B,1,10000,0.01,ICP40B,0.01,15,5,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,1231,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,2.6,ICP40B,0.5,10000,47,ICP40B,1,10000,11.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00096,2.64,2.64,-,-,-,-,-,-,-,-,-,-,<2,1.05,4,36,<0.5,<5,>15,<1,2,8,2.4,0.46,0.41,4.7,70,1.87,80,1,0.05,4,0.01,5,>5,<5,1.1,<10,1231,0.04,12,<10,2.6,47,11.1,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00097,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.15,3.15,3.15,,,,,,,,,,,<2,ICP40B,2,10,0.67,ICP40B,0.01,15,4,ICP40B,3,10000,31,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,5,ICP40B,1,10000,1.9,ICP40B,0.5,10000,0.29,ICP40B,0.01,15,0.36,ICP40B,0.01,15,3.6,ICP40B,0.5,10000,24,ICP40B,1,10000,2.54,ICP40B,0.01,15,90,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,5,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,2671,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,1.9,ICP40B,0.5,10000,8,ICP40B,1,10000,7.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00097,3.15,3.15,-,-,-,-,-,-,-,-,-,-,<2,0.67,4,31,<0.5,<5,>15,<1,1,5,1.9,0.29,0.36,3.6,24,2.54,90,<1,0.03,2,<0.01,5,>5,<5,0.6,<10,2671,0.02,7,<10,1.9,8,7.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00098,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.21,3.21,3.21,,,,,,,,,,,<2,ICP40B,2,10,0.35,ICP40B,0.01,15,4,ICP40B,3,10000,20,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,3.2,ICP40B,0.5,10000,0.15,ICP40B,0.01,15,0.21,ICP40B,0.01,15,2.8,ICP40B,0.5,10000,11,ICP40B,1,10000,3.10,ICP40B,0.01,15,81,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,5,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1652,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,4,ICP40B,2,10000,<10,ICP40B,10,10000,1.2,ICP40B,0.5,10000,7,ICP40B,1,10000,5.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00098,3.21,3.21,-,-,-,-,-,-,-,-,-,-,<2,0.35,4,20,<0.5,<5,>15,<1,<1,2,3.2,0.15,0.21,2.8,11,3.10,81,<1,0.03,1,<0.01,5,>5,<5,<0.5,<10,1652,0.02,4,<10,1.2,7,5.1,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00099,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,-,,,,,,,,,,,,,7,ICP40B,2,10,6.74,ICP40B,0.01,15,798,ICP40B,3,10000,223,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.16,ICP40B,0.01,15,23,ICP40B,1,10000,556,ICP40B,1,10000,107,ICP40B,1,10000,4280,ICP40B,0.5,10000,5.54,ICP40B,0.01,15,1.63,ICP40B,0.01,15,18.9,ICP40B,0.5,10000,18,ICP40B,1,10000,1.85,ICP40B,0.01,15,883,ICP40B,2,10000,172,ICP40B,1,10000,2.39,ICP40B,0.01,15,452,ICP40B,1,10000,0.05,ICP40B,0.01,15,4124,ICP40B,2,10000,0.65,ICP40B,0.01,5,355,ICP40B,5,10000,19.5,ICP40B,0.5,10000,63,ICP40B,10,10000,182,ICP40B,0.5,5000,0.64,ICP40B,0.01,15,142,ICP40B,2,10000,<10,ICP40B,10,10000,2.9,ICP40B,0.5,10000,3952,ICP40B,1,10000,120,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00099,-,-,-,-,-,-,-,-,-,-,-,-,7,6.74,798,223,1.5,<5,4.16,23,556,107,4280,5.54,1.63,18.9,18,1.85,883,172,2.39,452,0.05,4124,0.65,355,19.5,63,182,0.64,142,<10,2.9,3952,120,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00100,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.25,3.25,3.25,,,,,,,,,,,<2,ICP40B,2,10,0.26,ICP40B,0.01,15,<3,ICP40B,3,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,3.2,ICP40B,0.5,10000,0.14,ICP40B,0.01,15,0.14,ICP40B,0.01,15,2.1,ICP40B,0.5,10000,9,ICP40B,1,10000,4.40,ICP40B,0.01,15,112,ICP40B,2,10000,1,ICP40B,1,10000,0.04,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,5,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1168,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,3,ICP40B,2,10000,<10,ICP40B,10,10000,1.0,ICP40B,0.5,10000,3,ICP40B,1,10000,3.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00100,3.25,3.25,-,-,-,-,-,-,-,-,-,-,<2,0.26,<3,10,<0.5,<5,>15,<1,<1,3,3.2,0.14,0.14,2.1,9,4.40,112,1,0.04,1,<0.01,5,>5,<5,<0.5,<10,1168,0.01,3,<10,1.0,3,3.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00101,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.06,3.06,3.06,,,,,,,,,,,<2,ICP40B,2,10,0.25,ICP40B,0.01,15,5,ICP40B,3,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,2.0,ICP40B,0.5,10000,0.11,ICP40B,0.01,15,0.12,ICP40B,0.01,15,2.0,ICP40B,0.5,10000,4,ICP40B,1,10000,4.28,ICP40B,0.01,15,86,ICP40B,2,10000,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,6,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1206,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,3,ICP40B,2,10000,<10,ICP40B,10,10000,0.8,ICP40B,0.5,10000,1,ICP40B,1,10000,4.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00101,3.06,3.06,-,-,-,-,-,-,-,-,-,-,<2,0.25,5,7,<0.5,<5,>15,<1,<1,2,2.0,0.11,0.12,2.0,4,4.28,86,5,0.02,<1,<0.01,6,>5,<5,<0.5,<10,1206,0.01,3,<10,0.8,1,4.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00102,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.30,3.30,3.30,,,,,,,,,,,<2,ICP40B,2,10,0.07,ICP40B,0.01,15,<3,ICP40B,3,10000,51,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,6,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,2.2,ICP40B,0.5,10000,0.08,ICP40B,0.01,15,0.04,ICP40B,0.01,15,1.2,ICP40B,0.5,10000,3,ICP40B,1,10000,7.56,ICP40B,0.01,15,135,ICP40B,2,10000,2,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,10,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,628,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,4,ICP40B,1,10000,1.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00102,3.30,3.30,-,-,-,-,-,-,-,-,-,-,<2,0.07,<3,51,<0.5,6,>15,<1,<1,1,2.2,0.08,0.04,1.2,3,7.56,135,2,0.03,<1,<0.01,10,>5,<5,<0.5,<10,628,<0.01,<2,<10,<0.5,4,1.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00103,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.84,2.84,2.84,,,,,,,,,,,<2,ICP40B,2,10,0.06,ICP40B,0.01,15,<3,ICP40B,3,10000,40,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,3.5,ICP40B,0.5,10000,0.09,ICP40B,0.01,15,0.03,ICP40B,0.01,15,1.1,ICP40B,0.5,10000,3,ICP40B,1,10000,11.6,ICP40B,0.01,15,212,ICP40B,2,10000,2,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,2.22,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,234,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,1.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00103,2.84,2.84,-,-,-,-,-,-,-,-,-,-,<2,0.06,<3,40,<0.5,<5,>15,<1,<1,2,3.5,0.09,0.03,1.1,3,11.6,212,2,0.03,<1,<0.01,<2,2.22,<5,<0.5,<10,234,<0.01,<2,<10,<0.5,<1,1.0,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00104,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.16,3.16,3.16,,,,,,,,,,,<2,ICP40B,2,10,0.12,ICP40B,0.01,15,<3,ICP40B,3,10000,9,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,3.1,ICP40B,0.5,10000,0.11,ICP40B,0.01,15,0.06,ICP40B,0.01,15,1.6,ICP40B,0.5,10000,3,ICP40B,1,10000,10.5,ICP40B,0.01,15,243,ICP40B,2,10000,3,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,7,ICP40B,2,10000,2.68,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,186,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,0.8,ICP40B,0.5,10000,32,ICP40B,1,10000,3.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00104,3.16,3.16,-,-,-,-,-,-,-,-,-,-,<2,0.12,<3,9,<0.5,<5,>15,<1,<1,2,3.1,0.11,0.06,1.6,3,10.5,243,3,0.04,<1,<0.01,7,2.68,<5,<0.5,<10,186,<0.01,<2,<10,0.8,32,3.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00105,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.13,3.13,3.13,,,,,,,,,,,<2,ICP40B,2,10,0.05,ICP40B,0.01,15,<3,ICP40B,3,10000,3,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,1.3,ICP40B,0.5,10000,0.08,ICP40B,0.01,15,0.03,ICP40B,0.01,15,1.2,ICP40B,0.5,10000,1,ICP40B,1,10000,8.17,ICP40B,0.01,15,154,ICP40B,2,10000,2,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,243,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,22,ICP40B,1,10000,1.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00105,3.13,3.13,-,-,-,-,-,-,-,-,-,-,<2,0.05,<3,3,<0.5,<5,>15,<1,<1,2,1.3,0.08,0.03,1.2,1,8.17,154,2,0.04,<1,<0.01,<2,>5,<5,<0.5,<10,243,<0.01,<2,<10,<0.5,22,1.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00106,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,3.72,3.72,3.72,,,,,,,,,,,<2,ICP40B,2,10,0.09,ICP40B,0.01,15,<3,ICP40B,3,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,1.1,ICP40B,0.5,10000,0.12,ICP40B,0.01,15,0.03,ICP40B,0.01,15,1.2,ICP40B,0.5,10000,2,ICP40B,1,10000,10.8,ICP40B,0.01,15,228,ICP40B,2,10000,2,ICP40B,1,10000,0.05,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,1.38,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,106,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,13,ICP40B,1,10000,0.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00106,3.72,3.72,-,-,-,-,-,-,-,-,-,-,<2,0.09,<3,7,<0.5,<5,>15,<1,<1,1,1.1,0.12,0.03,1.2,2,10.8,228,2,0.05,<1,<0.01,<2,1.38,<5,<0.5,<10,106,<0.01,<2,<10,<0.5,13,0.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00107,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.59,2.59,2.59,500.0,79.80,20.20,399.0,101.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,0.07,ICP40B,0.01,15,<3,ICP40B,3,10000,3,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,2.2,ICP40B,0.5,10000,0.08,ICP40B,0.01,15,0.02,ICP40B,0.01,15,1.2,ICP40B,0.5,10000,1,ICP40B,1,10000,8.88,ICP40B,0.01,15,167,ICP40B,2,10000,2,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,230,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,3,ICP40B,1,10000,0.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00107,2.59,2.59,500.0,79.80,20.20,399.0,101.0,20.0,85.00,15.00,17.0,3.0,<2,0.07,<3,3,<0.5,<5,>15,<1,<1,2,2.2,0.08,0.02,1.2,1,8.88,167,2,0.04,<1,<0.01,2,>5,<5,<0.5,<10,230,<0.01,<2,<10,<0.5,3,0.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00108,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.67,2.67,2.67,,,,,,,,,,,<2,ICP40B,2,10,0.02,ICP40B,0.01,15,<3,ICP40B,3,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,1.3,ICP40B,0.5,10000,0.12,ICP40B,0.01,15,0.02,ICP40B,0.01,15,1.4,ICP40B,0.5,10000,<1,ICP40B,1,10000,10.8,ICP40B,0.01,15,266,ICP40B,2,10000,1,ICP40B,1,10000,0.03,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,1.50,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,89.2,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,3,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00108,2.67,2.67,-,-,-,-,-,-,-,-,-,-,<2,0.02,<3,2,<0.5,<5,>15,<1,<1,1,1.3,0.12,0.02,1.4,<1,10.8,266,1,0.03,<1,<0.01,2,1.50,<5,<0.5,<10,89.2,<0.01,<2,<10,<0.5,3,<0.5,-,-,-
