pid,thesaurus,code,term
20039,1,f46127,Union
20039,1,f17021,Christian
20039,1,f18121,Parke
20039,1,f19179,Wapello
20039,1,f17173,Shelby
20039,1,f21155,Marion
20039,1,f19129,Mills
20039,1,f17027,Clinton
20039,1,f18057,Hamilton
20039,1,f21131,Leslie
20039,1,f54059,Mingo
20039,1,f18101,Martin
20039,1,f18063,Hendricks
20039,1,f17181,Union
20039,1,f17045,Edgar
20039,1,f18109,Morgan
20039,1,f19159,Ringgold
20039,1,f47131,Obion
20039,1,f17171,Scott
20039,1,f21111,Jefferson
20039,1,f31055,Douglas
20039,1,f19185,Wayne
20039,1,f21189,Owsley
20039,1,f21047,Christian
20039,1,f17061,Greene
20039,1,f21153,Magoffin
20039,1,f21223,Trimble
20039,1,f29183,"Saint Charles"
20039,1,f29111,Lewis
20039,1,f21109,Jackson
20039,1,f18097,Marion
20039,1,f17005,Bond
20039,1,f17167,Sangamon
20039,1,f21193,Perry
20039,1,f21007,Ballard
20039,1,f19021,"Buena Vista"
20039,1,f19109,Kossuth
20039,1,f19083,Hardin
20039,1,f21039,Carlisle
20039,1,f21029,Bullitt
20039,1,f18105,Monroe
20039,1,f17073,Henry
20039,1,f31131,Otoe
20039,1,f21001,Adair
20039,1,f17139,Moultrie
20039,1,f21011,Bath
20039,1,f21157,Marshall
20039,1,f17199,Williamson
20039,1,f17079,Jasper
20039,1,f18077,Jefferson
20039,1,f19155,Pottawattamie
20039,1,f21033,Caldwell
20039,1,f31025,Cass
20039,1,f19051,Davis
20039,1,f47165,Sumner
20039,1,f18123,Perry
20039,1,f19015,Boone
20039,1,f47027,Clay
20039,1,f19087,Henry
20039,1,f17117,Macoupin
20039,1,f18045,Fountain
20039,1,f21027,Breckinridge
20039,1,f18043,Floyd
20039,1,f17153,Pulaski
20039,1,f21013,Bell
20039,1,f17069,Hardin
20039,1,f19135,Monroe
20039,1,f18061,Harrison
20039,1,f18157,Tippecanoe
20039,1,f19001,Adair
20039,1,f21133,Letcher
20039,1,f19183,Washington
20039,1,f21229,Washington
20039,1,f21099,Hart
20039,1,f21035,Calloway
20039,1,f21079,Garrard
20039,1,f21169,Metcalfe
20039,1,f19119,Lyon
20039,1,f21165,Menifee
20039,1,f17095,Knox
20039,1,f21043,Carter
20039,1,f18133,Putnam
20039,1,f19035,Cherokee
20039,1,f39001,Adams
20039,1,f21049,Clark
20039,1,f19099,Jasper
20039,1,f17145,Perry
20039,1,f21151,Madison
20039,1,f18145,Shelby
20039,1,f21063,Elliott
20039,1,f17035,Cumberland
20039,1,f18147,Spencer
20039,1,f21205,Rowan
20039,1,f19047,Crawford
20039,1,f21019,Boyd
20039,1,f17019,Champaign
20039,1,f18021,Clay
20039,1,f21051,Clay
20039,1,f19139,Muscatine
20039,1,f17131,Mercer
20039,1,f19107,Keokuk
20039,1,f29189,"Saint Louis"
20039,1,f17109,McDonough
20039,1,f18079,Jennings
20039,1,f19153,Polk
20039,1,f19091,Humboldt
20039,1,f47049,Fentress
20039,1,f21087,Green
20039,1,f17071,Henderson
20039,1,f17105,Livingston
20039,1,f21185,Oldham
20039,1,f21173,Montgomery
20039,1,f47151,Scott
20039,1,f17033,Crawford
20039,1,f39145,Scioto
20039,1,f17169,Schuyler
20039,1,f19163,Scott
20039,1,f21217,Taylor
20039,1,f21089,Greenup
20039,1,f17077,Jackson
20039,1,f18071,Jackson
20039,1,f21195,Pike
20039,1,f47147,Robertson
20039,1,f21177,Muhlenberg
20039,1,f19145,Page
20039,1,f17183,Vermilion
20039,1,f19157,Poweshiek
20039,1,f21059,Daviess
20039,1,f18165,Vermillion
20039,1,f17055,Franklin
20039,1,f19049,Dallas
20039,1,f19071,Fremont
20039,1,f17029,Coles
20039,1,f21139,Livingston
20039,1,f17039,"De Witt"
20039,1,f17083,Jersey
20039,1,f17067,Hancock
20039,1,f17107,Logan
20039,1,f17053,Ford
20039,1,f19141,O'Brien
20039,1,f19121,Madison
20039,1,q37084,"Johnson City"
20039,1,q37086,Corbin
20039,1,q37088,Nashville
20039,1,q37090,Dyersburg
20039,1,q38082,Bluefield
20039,1,q38084,Jenkins
20039,1,q38086,Winchester
20039,1,q38088,Evansville
20039,1,q38090,Paducah
20039,1,q38092,Rolla
20039,1,q39084,Huntington
20039,1,q39086,Louisville
20039,1,q39088,Vincennes
20039,1,q39090,Belleville
20039,1,q39092,"St Louis"
20039,1,q40086,Cincinnati
20039,1,q40088,Indianapolis
20039,1,q40090,Decatur
20039,1,q40092,Quincy
20039,1,q41088,Danville
20039,1,q41090,Peoria
20039,1,q41092,Burlington
20039,1,q41094,Centerville
20039,1,q41096,"Nebraska City"
20039,1,q42088,Chicago
20039,1,q42092,Davenport
20039,1,q42094,"Des Moines"
20039,1,q42096,Omaha
20039,1,q42098,Fremont
20039,1,q43094,Waterloo
20039,1,q43096,"Fort Dodge"
20039,1,q43098,"Sioux City"
20039,1,q44094,"Mason City"
20039,1,q44096,Fairmont
20039,1,q44098,"Sioux Falls"
20039,1,h05,Ohio
20039,1,h06,Tennessee
20039,1,h07,"Upper Mississippi"
20039,1,h08,"Lower Mississippi"
20039,1,h10,Missouri
20040,2,2093,"study areas"
20040,4,4.4,Granitoid
20040,2,1341,"plutonic rocks"
20040,4,1.8,Residuum
20040,2,1553,"rare earth elements"
20040,2,2094,"critical minerals"
20040,2,1772,partnerships
20040,2,437,geochemistry
20040,2,2043,"mineral deposits"
20040,1,f13073,Columbia
20040,1,f13105,Elbert
20040,1,f13147,Hart
20040,1,f13181,Lincoln
20040,1,f13241,Rabun
20040,1,f13257,Stephens
20040,1,f37003,Alexander
20040,1,f37005,Alleghany
20040,1,f37007,Anson
20040,1,f37011,Avery
20040,1,f37023,Burke
20040,1,f37025,Cabarrus
20040,1,f37027,Caldwell
20040,1,f37033,Caswell
20040,1,f37035,Catawba
20040,1,f37045,Cleveland
20040,1,f37057,Davidson
20040,1,f37059,Davie
20040,1,f37065,Edgecombe
20040,1,f37067,Forsyth
20040,1,f37069,Franklin
20040,1,f37071,Gaston
20040,1,f37077,Granville
20040,1,f37081,Guilford
20040,1,f37083,Halifax
20040,1,f37085,Harnett
20040,1,f37089,Henderson
20040,1,f37097,Iredell
20040,1,f37099,Jackson
20040,1,f37101,Johnston
20040,1,f37105,Lee
20040,1,f37109,Lincoln
20040,1,f37111,McDowell
20040,1,f37113,Macon
20040,1,f37119,Mecklenburg
20040,1,f37121,Mitchell
20040,1,f37127,Nash
20040,1,f37131,Northampton
20040,1,f37149,Polk
20040,1,f37153,Richmond
20040,1,f37157,Rockingham
20040,1,f37159,Rowan
20040,1,f37161,Rutherford
20040,1,f37169,Stokes
20040,1,f37171,Surry
20040,1,f37175,Transylvania
20040,1,f37179,Union
20040,1,f37181,Vance
20040,1,f37183,Wake
20040,1,f37185,Warren
20040,1,f37193,Wilkes
20040,1,f37195,Wilson
20040,1,f37197,Yadkin
20040,1,f37199,Yancey
20040,1,f45001,Abbeville
20040,1,f45003,Aiken
20040,1,f45007,Anderson
20040,1,f45021,Cherokee
20040,1,f45023,Chester
20040,1,f45025,Chesterfield
20040,1,f45037,Edgefield
20040,1,f45039,Fairfield
20040,1,f45045,Greenville
20040,1,f45047,Greenwood
20040,1,f45055,Kershaw
20040,1,f45057,Lancaster
20040,1,f45059,Laurens
20040,1,f45063,Lexington
20040,1,f45065,McCormick
20040,1,f45071,Newberry
20040,1,f45073,Oconee
20040,1,f45079,Richland
20040,1,f45081,Saluda
20040,1,f45083,Spartanburg
20040,1,f45087,Union
20040,1,f45091,York
20040,1,f51007,Amelia
20040,1,f51025,Brunswick
20040,1,f51029,Buckingham
20040,1,f51031,Campbell
20040,1,f51037,Charlotte
20040,1,f51041,Chesterfield
20040,1,f51047,Culpeper
20040,1,f51049,Cumberland
20040,1,f51053,Dinwiddie
20040,1,f51059,Fairfax
20040,1,f51061,Fauquier
20040,1,f51065,Fluvanna
20040,1,f51075,Goochland
20040,1,f51081,Greensville
20040,1,f51083,Halifax
20040,1,f51085,Hanover
20040,1,f51087,Henrico
20040,1,f51089,Henry
20040,1,f51109,Louisa
20040,1,f51111,Lunenburg
20040,1,f51117,Mecklenburg
20040,1,f51135,Nottoway
20040,1,f51137,Orange
20040,1,f51141,Patrick
20040,1,f51143,Pittsylvania
20040,1,f51177,Spotsylvania
20040,1,f51179,Stafford
20040,1,f51183,Sussex
20040,1,f51570,"Colonial Heights"
20040,1,f51590,Danville
20040,1,f51610,"Falls Church"
20040,1,f51630,Fredericksburg
20040,1,f51690,Martinsville
20040,1,f51730,Petersburg
20040,1,f51760,Richmond
20040,1,q34082,Augusta
20040,1,q34084,Athens
20040,1,q35080,Florence
20040,1,q35082,Spartanburg
20040,1,q35084,Greenville
20040,1,q36078,"Rocky Mount"
20040,1,q36080,Raleigh
20040,1,q36082,Charlotte
20040,1,q36084,Knoxville
20040,1,q37078,Norfolk
20040,1,q37080,Greensboro
20040,1,q37082,Winston-salem
20040,1,q38078,Richmond
20040,1,q38080,Roanoke
20040,1,q39078,Washington
20040,1,q39080,Charlottesville
20040,1,h0207,Potomac
20040,1,h0208,"Lower Chesapeake"
20040,1,h0301,Chowan-Roanoke
20040,1,h0302,Neuse-Pamlico
20040,1,h0303,"Cape Fear"
20040,1,h0304,"Pee Dee"
20040,1,h0305,Edisto-Santee
20040,1,h0306,Ogeechee-Savannah
20040,1,h0601,"Upper Tennessee"
20041,2,437,geochemistry
20041,2,1748,"geologic maps"
20041,2,2094,"critical minerals"
20041,2,2093,"study areas"
20041,2,153,"chemical analysis"
20041,2,1403,barium
20041,2,1460,gallium
20041,2,1463,germanium
20041,2,1479,indium
20041,2,1618,zinc
20041,1,f17011,Bureau
20041,1,f17015,Carroll
20041,1,f17073,Henry
20041,1,f17085,"Jo Daviess"
20041,1,f17095,Knox
20041,1,f17103,Lee
20041,1,f17131,Mercer
20041,1,f17141,Ogle
20041,1,f17161,"Rock Island"
20041,1,f17175,Stark
20041,1,f17177,Stephenson
20041,1,f17195,Whiteside
20041,1,f19011,Benton
20041,1,f19019,Buchanan
20041,1,f19031,Cedar
20041,1,f19043,Clayton
20041,1,f19045,Clinton
20041,1,f19055,Delaware
20041,1,f19061,Dubuque
20041,1,f19095,Iowa
20041,1,f19097,Jackson
20041,1,f19103,Johnson
20041,1,f19105,Jones
20041,1,f19113,Linn
20041,1,f19115,Louisa
20041,1,f19139,Muscatine
20041,1,f19163,Scott
20041,1,f19183,Washington
20041,1,f55023,Crawford
20041,1,f55025,Dane
20041,1,f55027,Dodge
20041,1,f55043,Grant
20041,1,f55045,Green
20041,1,f55049,Iowa
20041,1,f55055,Jefferson
20041,1,f55065,Lafayette
20041,1,f55103,Richland
20041,1,f55105,Rock
20041,1,f55111,Sauk
20041,1,q42090,Aurora
20041,1,q42092,Davenport
20041,1,q43090,Rockford
20041,1,q43092,Dubuque
20041,1,q44090,Madison
20041,1,q44092,"La Crosse"
20041,1,h07060001,Coon-Yellow
20041,1,h07060003,"Grant-Little Maquoketa"
20041,1,h07060004,Turkey
20041,1,h07060005,Apple-Plum
20041,1,h07060006,Maquoketa
20041,1,h07070005,"Lower Wisconsin"
20041,1,h07070006,Kickapoo
20041,1,h07080101,Copperas-Duck
20041,1,h07080102,"Upper Wapsipinicon"
20041,1,h07080103,"Lower Wapsipinicon"
20041,1,h07080104,Flint-Henderson
20041,1,h07080205,"Middle Cedar"
20041,1,h07080206,"Lower Cedar"
20041,1,h07080208,"Middle Iowa"
20041,1,h07080209,"Lower Iowa"
20041,1,h07090001,"Upper Rock"
20041,1,h07090002,Crawfish
20041,1,h07090003,Pecatonica
20041,1,h07090004,Sugar
20041,1,h07090005,"Lower Rock"
20041,1,h07090007,Green
20041,1,h07130005,Spoon
20042,2,1630,Devonian
20042,2,437,geochemistry
20042,2,2093,"study areas"
20042,2,2094,"critical minerals"
20042,2,153,"chemical analysis"
20042,2,1433,cobalt
20042,2,1509,molybdenum
20042,2,1520,nickel
20042,2,2263,"platinum-group elements"
20042,2,1558,rhenium
20042,2,1610,vanadium
20042,1,f51185,Tazewell
20042,1,f42003,Allegheny
20042,1,f54101,Webster
20042,1,f54045,Logan
20042,1,f42067,Juniata
20042,1,f42041,Cumberland
20042,1,f42021,Cambria
20042,1,f42095,Northampton
20042,1,f54007,Braxton
20042,1,f39155,Trumbull
20042,1,f42023,Cameron
20042,1,f51021,Bland
20042,1,f54039,Kanawha
20042,1,f54087,Roane
20042,1,f51017,Bath
20042,1,f21127,Lawrence
20042,1,f34037,Sussex
20042,1,f51045,Craig
20042,1,f42099,Perry
20042,1,f42103,Pike
20042,1,f42083,McKean
20042,1,f36009,Cattaraugus
20042,1,f42089,Monroe
20042,1,f54015,Clay
20042,1,f54029,Hancock
20042,1,f54085,Ritchie
20042,1,f21159,Martin
20042,1,f54095,Tyler
20042,1,f42031,Clarion
20042,1,f54103,Wetzel
20042,1,f39081,Jefferson
20042,1,f24023,Garrett
20042,1,f42063,Indiana
20042,1,f42059,Greene
20042,1,f54069,Ohio
20042,1,f42015,Bradford
20042,1,f54025,Greenbrier
20042,1,f34041,Warren
20042,1,f54059,Mingo
20042,1,f42113,Sullivan
20042,1,f54013,Calhoun
20042,1,f42117,Tioga
20042,1,f51071,Giles
20042,1,f42061,Huntingdon
20042,1,f54073,Pleasants
20042,1,f42043,Dauphin
20042,1,f42051,Fayette
20042,1,f54099,Wayne
20042,1,f54041,Lewis
20042,1,f36003,Allegany
20042,1,f54019,Fayette
20042,1,f54033,Harrison
20042,1,f54043,Lincoln
20042,1,f39111,Monroe
20042,1,f36025,Delaware
20042,1,f54081,Raleigh
20042,1,f54055,Mercer
20042,1,f39087,Lawrence
20042,1,f42011,Berks
20042,1,f54049,Marion
20042,1,f42079,Luzerne
20042,1,f54009,Brooke
20042,1,f54097,Upshur
20042,1,f54063,Monroe
20042,1,f54067,Nicholas
20042,1,f42125,Washington
20042,1,f42109,Snyder
20042,1,f42085,Mercer
20042,1,f54011,Cabell
20042,1,f42115,Susquehanna
20042,1,f51171,Shenandoah
20042,1,f54027,Hampshire
20042,1,f51015,Augusta
20042,1,f42081,Lycoming
20042,1,f42009,Bedford
20042,1,f42087,Mifflin
20042,1,f24001,Allegany
20042,1,f54107,Wood
20042,1,f42047,Elk
20042,1,f42025,Carbon
20042,1,f39053,Gallia
20042,1,f36007,Broome
20042,1,f42005,Armstrong
20042,1,f54005,Boone
20042,1,f54017,Doddridge
20042,1,f39009,Athens
20042,1,f42007,Beaver
20042,1,f42039,Crawford
20042,1,f42019,Butler
20042,1,f54065,Morgan
20042,1,f39099,Mahoning
20042,1,f42035,Clinton
20042,1,f42027,Centre
20042,1,f54105,Wirt
20042,1,f54031,Hardy
20042,1,f42033,Clearfield
20042,1,f54091,Taylor
20042,1,f51165,Rockingham
20042,1,f42127,Wayne
20042,1,f36071,Orange
20042,1,f54071,Pendleton
20042,1,f42093,Montour
20042,1,f39013,Belmont
20042,1,f42037,Columbia
20042,1,f42119,Union
20042,1,f21019,Boyd
20042,1,f54053,Mason
20042,1,f42121,Venango
20042,1,f54047,McDowell
20042,1,f42077,Lehigh
20042,1,f42049,Erie
20042,1,f42097,Northumberland
20042,1,f54083,Randolph
20042,1,f42111,Somerset
20042,1,f54023,Grant
20042,1,f51027,Buchanan
20042,1,f54089,Summers
20042,1,f51091,Highland
20042,1,f54035,Jackson
20042,1,f42013,Blair
20042,1,f36013,Chautauqua
20042,1,f39029,Columbiana
20042,1,f42057,Fulton
20042,1,f54057,Mineral
20042,1,f42069,Lackawanna
20042,1,f24043,Washington
20042,1,f36105,Sullivan
20042,1,f54021,Gilmer
20042,1,f42105,Potter
20042,1,f21195,Pike
20042,1,f54003,Berkeley
20042,1,f54075,Pocahontas
20042,1,f42065,Jefferson
20042,1,f54001,Barbour
20042,1,f42123,Warren
20042,1,f42075,Lebanon
20042,1,f54051,Marshall
20042,1,f42131,Wyoming
20042,1,f54079,Putnam
20042,1,f39007,Ashtabula
20042,1,f42053,Forest
20042,1,f51005,Alleghany
20042,1,f42073,Lawrence
20042,1,f39105,Meigs
20042,1,f42055,Franklin
20042,1,f42129,Westmoreland
20042,1,f54109,Wyoming
20042,1,f54077,Preston
20042,1,f54093,Tucker
20042,1,f51069,Frederick
20042,1,f54061,Monongalia
20042,1,f42107,Schuylkill
20042,1,f39167,Washington
20042,1,q38080,Roanoke
20042,1,q38082,Bluefield
20042,1,q38084,Jenkins
20042,1,q39080,Charlottesville
20042,1,q39082,Charleston
20042,1,q39084,Huntington
20042,1,q40078,Baltimore
20042,1,q40080,Cumberland
20042,1,q40082,Clarksburg
20042,1,q40084,Columbus
20042,1,q41076,Newark
20042,1,q41078,Harrisburg
20042,1,q41080,Pittsburgh
20042,1,q41082,Canton
20042,1,q42076,Scranton
20042,1,q42078,Williamsport
20042,1,q42080,Warren
20042,1,q42082,Cleveland
20042,1,q43078,Elmira
20042,1,q43080,Buffalo
20042,1,q43082,Erie
20042,1,h0204,Delaware
20042,1,h0205,Susquehanna
20042,1,h0207,Potomac
20042,1,h0208,"Lower Chesapeake"
20042,1,h0411,"Southern Lake Erie"
20042,1,h0412,"Eastern Lake Erie-Lake Erie"
20042,1,h0413,"Southwestern Lake Ontario"
20042,1,h0501,Allegheny
20042,1,h0502,Monongahela
20042,1,h0503,"Upper Ohio"
20042,1,h0505,Kanawha
20042,1,h0507,"Big Sandy-Guyandotte"
20042,1,h0509,"Middle Ohio"
30001,2,2093,"study areas"
30001,2,437,geochemistry
30001,2,713,"mathematical modeling"
30001,3,685,"mine sites"
30001,2,749,"mining and quarrying"
30001,2,1553,"rare earth elements"
30001,2,1433,cobalt
30001,2,1454,fluorine
30001,2,1406,beryllium
30001,2,1605,uranium
30001,2,1581,strontium
30001,2,1479,indium
30001,2,1597,titanium
30001,2,1593,thorium
30001,2,1492,lead
30001,2,1618,zinc
30001,2,1576,silver
30001,2,1417,cadmium
30001,2,1434,copper
30001,2,1772,partnerships
30001,2,1403,barium
30001,2,1460,gallium
30001,1,f17055,Franklin
30001,1,f17059,Gallatin
30001,1,f17065,Hamilton
30001,1,f17069,Hardin
30001,1,f17087,Johnson
30001,1,f17127,Massac
30001,1,f17151,Pope
30001,1,f17165,Saline
30001,1,f17193,White
30001,1,f17199,Williamson
30001,1,f18129,Posey
30001,1,f21055,Crittenden
30001,1,f21139,Livingston
30001,1,f21145,McCracken
30001,1,f21225,Union
30001,1,q38090NE,"West Frankfort"
30001,1,q38090SE,Paducah
30001,1,q39090SE,"Mount Vernon"
30001,1,h05120113,"Lower Wabash"
30001,1,h05120114,"Little Wabash"
30001,1,h05140202,Highland-Pigeon
30001,1,h05140203,"Lower Ohio-Bay"
30001,1,h05140204,Saline
30001,1,h05140206,"Lower Ohio"
30001,1,h07140106,"Big Muddy"
30002,2,2093,"study areas"
30002,2,437,geochemistry
30002,2,713,"mathematical modeling"
30002,2,749,"mining and quarrying"
30002,2,1433,cobalt
30002,2,1454,fluorine
30002,2,1406,beryllium
30002,2,1605,uranium
30002,2,1581,strontium
30002,2,1479,indium
30002,2,1597,titanium
30002,2,1593,thorium
30002,2,1492,lead
30002,2,1618,zinc
30002,2,1576,silver
30002,2,1417,cadmium
30002,2,1434,copper
30002,2,1772,partnerships
30002,2,1403,barium
30002,3,685,"mine sites"
30002,2,1553,"rare earth elements"
30002,2,1460,gallium
30002,1,f17055,Franklin
30002,1,f17059,Gallatin
30002,1,f17069,Hardin
30002,1,f17087,Johnson
30002,1,f17127,Massac
30002,1,f17151,Pope
30002,1,f17165,Saline
30002,1,f17199,Williamson
30002,1,f18129,Posey
30002,1,f21033,Caldwell
30002,1,f21055,Crittenden
30002,1,f21101,Henderson
30002,1,f21139,Livingston
30002,1,f21143,Lyon
30002,1,f21145,McCracken
30002,1,f21225,Union
30002,1,f21233,Webster
30002,1,q38088NW,Evansville
30002,1,q38088SW,Madisonville
30002,1,q38090NE,"West Frankfort"
30002,1,q38090SE,Paducah
30002,1,h05120113,"Lower Wabash"
30002,1,h05130205,"Lower Cumberland"
30002,1,h05140202,Highland-Pigeon
30002,1,h05140203,"Lower Ohio-Bay"
30002,1,h05140204,Saline
30002,1,h05140205,Tradewater
30002,1,h05140206,"Lower Ohio"
40001,3,686,"mineral deposit areas"
40001,2,2043,"mineral deposits"
40001,2,1998,"mine waste"
40001,2,2093,"study areas"
40001,2,1772,partnerships
40001,2,437,geochemistry
40001,2,2094,"critical minerals"
40001,2,1725,"abandoned mines and quarries"
40001,2,1553,"rare earth elements"
40001,2,1589,tellurium
40001,2,1396,arsenic
40001,2,1409,bismuth
40001,2,1498,magnesium
40001,2,1499,manganese
40001,2,1618,zinc
40001,2,1433,cobalt
40001,2,1520,nickel
40001,2,1600,tungsten
40001,2,1454,fluorine
40001,2,1298,"water chemistry"
40001,2,1748,"geologic maps"
40001,1,f35017,Grant
40001,1,f35051,Sierra
40001,1,q33108NWD1,Hillsboro
40001,1,q33108NWE1,"Skute Stone Arroyo"
40001,1,q33110NEA1,"Crookson Peak"
40001,1,q33110NEA2,"Steeple Rock"
40001,1,q33110NED2,"Mangas Springs"
40001,1,q33110NED3,"Bullard Peak"
40001,1,q33110NEE2,"Circle Mesa"
40001,1,q33110NEE3,"Wind Mountain"
40001,1,q33110NWH1,"Tillie Hall Peak"
40001,1,q33110NWH2,"Goat Camp Spring"
40001,1,q34108SWD4,"Bell Mountain"
40001,1,q34108SWE4,"Saladone Tank"
40001,1,h13030101,Caballo
40001,1,h15040002,"Upper Gila-Mangas"
40002,2,2093,"study areas"
40002,2,437,geochemistry
40002,2,2043,"mineral deposits"
40002,2,798,"nonmetallic mineral resources"
40002,2,1537,phosphorus
40002,2,1553,"rare earth elements"
40002,2,2094,"critical minerals"
40002,2,1998,"mine waste"
40002,2,1772,partnerships
40002,3,686,"mineral deposit areas"
40002,2,1337,"x-ray diffraction"
40002,2,1298,"water chemistry"
40002,1,f12007,Bradford
40002,1,f12023,Columbia
40002,1,f12027,DeSoto
40002,1,f12047,Hamilton
40002,1,f12049,Hardee
40002,1,f12057,Hillsborough
40002,1,f12081,Manatee
40002,1,f12101,Pasco
40002,1,f12105,Polk
40002,1,f12115,Sarasota
40002,1,f12125,Union
40002,1,q28082NW,Bartow
40002,1,q28082SW,Arcadia
40002,1,q28083NN,"Saint Petersburg"
40002,1,q28083NS,Sarasota
40002,1,q29082SW,Kissimmee
40002,1,q29084SE,"Tarpon Springs"
40002,1,q30084NE,Gainesville
40002,1,q31084NE,"Okefenokee Swamp"
40002,1,q31084SE,"Lake City"
40002,1,h03100101,Peace
40002,1,h03100102,Myakka
40002,1,h03100201,"Sarasota Bay"
40002,1,h03100202,Manatee
40002,1,h03100203,"Little Manatee"
40002,1,h03100204,Alafia
40002,1,h03100205,Hillsborough
40002,1,h03100206,"Tampa Bay"
40002,1,h03100208,Withlacoochee
40002,1,h03110201,"Upper Suwannee"
40002,1,h03110206,"Santa Fe"
40003,2,2093,"study areas"
40003,2,1772,partnerships
40003,2,2094,"critical minerals"
40003,2,437,geochemistry
40003,2,1725,"abandoned mines and quarries"
40003,2,1998,"mine waste"
40003,2,1553,"rare earth elements"
40003,2,1498,magnesium
40003,2,1499,manganese
40003,2,1618,zinc
40003,3,685,"mine sites"
40003,3,686,"mineral deposit areas"
40003,3,318,"disposal sites"
40003,2,1293,"waste treatment and disposal"
40003,2,1417,cadmium
40003,2,1492,lead
40003,2,1434,copper
40003,1,f08019,"Clear Creek"
40003,1,f08027,Custer
40003,1,f08033,Dolores
40003,1,f08037,Eagle
40003,1,f08047,Gilpin
40003,1,f08051,Gunnison
40003,1,f08065,Lake
40003,1,f08067,"La Plata"
40003,1,f08079,Mineral
40003,1,f08083,Montezuma
40003,1,f08091,Ouray
40003,1,f08093,Park
40003,1,f08111,"San Juan"
40003,1,f08117,Summit
40003,1,q38108NE,"Del Norte"
40003,1,q38108NW,Silverton
40003,1,q38110NE,"Dove Creek"
40003,1,q38110SE,Cortez
40003,1,q39106SW,"Canon City"
40003,1,q39108NE,Gunnison
40003,1,q39108NW,Paonia
40003,1,q40106NW,"Denver West"
40003,1,q40108NE,Vail
40003,1,q40108SE,Leadville
40003,1,h10190001,"South Platte Headwaters"
40003,1,h10190002,"Upper South Platte"
40003,1,h10190004,Clear
40003,1,h11020001,"Arkansas Headwaters"
40003,1,h11020002,"Upper Arkansas"
40003,1,h13010001,"Rio Grande headwaters"
40003,1,h14010002,Blue
40003,1,h14010003,Eagle
40003,1,h14020001,East-Taylor
40003,1,h14020002,"Upper Gunnison"
40003,1,h14020004,"North Fork Gunnison"
40003,1,h14020006,Uncompahange
40003,1,h14030002,"Upper Dolores"
40003,1,h14080104,Animas
40003,1,h14080105,"Middle San Juan"
40003,1,h14080107,Mancos
40004,2,2093,"study areas"
40004,2,1772,partnerships
40004,2,1553,"rare earth elements"
40004,2,749,"mining and quarrying"
40004,2,1998,"mine waste"
40004,28,63,"phosphate rock"
40004,3,685,"mine sites"
40004,1,f19061,Dubuque
40004,1,q43092NEB4,Sherrill
40004,1,q43092NEC4,"Dubuque North"
40004,1,q43092SEB1,Peosta
40004,1,q43092SEC1,"Dubuque South"
40004,1,h07060003,"Grant-Little Maquoketa"
40004,1,h07060005,Apple-Plum
40005,2,1618,zinc
40005,2,1403,barium
40005,2,1605,uranium
40005,2,1417,cadmium
40005,2,1576,silver
40005,2,1460,gallium
40005,2,1479,indium
40005,2,1463,germanium
40005,2,1492,lead
40005,2,2093,"study areas"
40005,2,1998,"mine waste"
40005,2,2094,"critical minerals"
40005,3,686,"mineral deposit areas"
40005,2,1772,partnerships
40005,3,318,"disposal sites"
40005,1,f17085,"Jo Daviess"
40005,1,f19097,Jackson
40005,1,f55065,Lafayette
40005,1,q43092NEF3,Belmont
40005,1,q43092NEF4,"New Diggings"
40005,1,q43092NEG3,Calamine
40005,1,q43092NEG4,Shullsburg
40005,1,q43092SEE1,Galena
40005,1,q43092SEE2,Bellevue
40005,1,q43092SEF1,"Scales Mound West"
40005,1,q43092SEF2,Hanover
40005,1,h07060005,Apple-Plum
40005,1,h07090003,Pecatonica
40006,2,2093,"study areas"
40006,2,1998,"mine waste"
40006,2,1772,partnerships
40006,2,437,geochemistry
